NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L0,3826346.661,460791.787,5065086.876,0.000,0.000,0.000,0,1
L1,3826344.642,460791.544,5065088.414,0.000,2.550,0.000,2,3
L2,3826345.323,460793.892,5065087.690,2.250,1.350,0.000,4,5
L3,3826347.461,460794.150,5065086.062,2.250,-1.350,0.000,6,7
L4,3826348.680,460792.030,5065085.338,0.000,-2.550,0.000,8,9
L5,3826347.999,460789.682,5065086.062,-2.250,-1.350,0.000,10,11
L6,3826345.861,460789.424,5065087.690,-2.250,1.350,0.000,12,13
L7,3826349.025,460786.655,5065085.565,-5.378,-2.173,0.000,14,15
L8,3826345.902,460786.140,5065087.957,-5.516,1.792,0.000,16,17
L9,3826343.133,460788.266,5065089.842,-3.074,4.919,0.000,18,19
L10,3826342.016,460792.040,5065090.340,0.807,5.744,0.000,20,21
L11,3826343.072,460795.696,5065089.217,4.310,3.881,0.000,22,23
L12,3826345.808,460797.522,5065086.998,5.796,0.202,0.000,24,25
L13,3826348.943,460796.665,5065084.723,4.570,-3.571,0.000,26,27
L14,3826351.010,460793.526,5065083.455,1.206,-5.673,0.000,28,29
L15,3826351.042,460789.572,5065083.788,-2.723,-5.121,0.000,30,31
L16,3826353.463,460787.488,5065082.159,-5.082,-7.821,0.000,32,33
L17,3826352.147,460784.321,5065083.433,-8.069,-5.709,0.000,34,35
L18,3826348.816,460781.713,5065086.169,-10.259,-1.172,0.000,36,37
L19,3826343.037,460783.040,5065090.387,-8.251,5.822,0.000,38,39
L20,3826340.910,460785.009,5065091.805,-6.041,8.174,0.000,40,41
L21,3826339.096,460788.764,5065092.828,-2.096,9.869,0.000,42,43
L22,3826339.284,460792.987,5065092.305,2.074,9.002,0.000,44,45
L23,3826341.267,460798.071,5065090.357,6.884,5.772,0.000,46,47
L24,3826343.976,460801.259,5065088.035,9.725,1.922,0.000,48,49
L25,3826347.441,460801.735,5065085.392,9.783,-2.462,0.000,50,51
L26,3826350.226,460799.694,5065083.485,7.424,-5.623,0.000,52,53
L27,3826352.881,460795.988,5065081.828,3.427,-8.371,0.000,54,55
L28,3826354.032,460791.490,5065081.370,-1.177,-9.129,0.000,56,57
L29,3826356.615,460783.978,5065080.110,-8.944,-11.218,0.000,58,59
L30,3826355.045,460780.820,5065081.574,-11.891,-8.791,0.000,60,61
L31,3826352.823,460779.535,5065083.358,-12.901,-5.833,0.000,62,63
L32,3826346.509,460778.659,5065088.177,-13.016,2.158,0.000,64,65
L33,3826344.534,460777.099,5065089.800,-14.328,4.850,0.000,66,67
L34,3826339.834,460782.055,5065092.880,-8.846,9.956,0.000,68,69
L35,3826337.393,460786.262,5065094.332,-4.377,12.364,0.000,70,71
L36,3826334.671,460790.513,5065095.991,0.169,15.114,0.000,72,73
L37,3826335.873,460793.422,5065094.826,2.914,13.182,0.000,74,75
L38,3826337.146,460797.798,5065093.475,7.106,10.942,0.000,76,77
L39,3826340.639,460803.022,5065090.381,11.875,5.811,0.000,78,79
L40,3826342.355,460804.682,5065088.943,13.317,3.426,0.000,80,81
L41,3826346.596,460805.004,5065085.730,13.130,-1.901,0.000,82,83
L42,3826349.745,460806.126,5065083.265,13.867,-5.988,0.000,84,85
L43,3826355.320,460800.281,5065079.609,7.397,-12.051,0.000,86,87
L44,3826356.856,460796.700,5065078.779,3.658,-13.426,0.000,88,89
L45,3826358.256,460791.428,5065078.205,-1.743,-14.378,0.000,90,91
L46,3826338.881,460856.374,5065086.878,65.054,0.000,0.000,92,93
L47,3826398.181,460797.994,5065047.643,0.000,-65.054,0.000,94,95
L48,3826360.885,460788.198,5065076.524,-5.265,-17.165,0.000,1,0
L49,3826362.352,460785.641,5065075.654,-7.979,-18.608,0.000,3,2
L50,3826354.940,460773.724,5065082.294,-18.924,-7.596,0.000,5,4
L51,3826342.080,460773.196,5065091.995,-17.910,8.489,0.000,7,6
L52,3826338.271,460774.742,5065094.714,-15.919,12.998,0.000,9,8
L53,3826333.202,460785.398,5065097.556,-4.733,17.709,0.000,11,10
L54,3826333.139,460798.633,5065096.407,8.414,15.803,0.000,13,12
L55,3826334.530,460806.279,5065094.672,15.839,12.926,0.000,15,14
L56,3826345.564,460809.802,5065086.071,18.017,-1.335,0.000,17,16
L57,3826352.088,460810.019,5065081.155,17.452,-9.488,0.000,19,18
L58,3826358.093,460803.098,5065077.273,9.862,-15.924,0.000,21,20
L59,3826364.570,460801.362,5065072.568,7.364,-23.726,0.000,23,22
L60,3826366.614,460788.514,5065072.195,-5.636,-24.343,0.000,25,24
L61,3826363.503,460776.497,5065075.616,-17.195,-18.670,0.000,27,26
L62,3826360.334,460771.863,5065078.413,-21.417,-14.031,0.000,29,28
L63,3826355.170,460766.788,5065082.748,-25.837,-6.843,0.000,31,30
L64,3826341.102,460769.322,5065093.079,-21.639,10.287,0.000,33,32
L65,3826335.211,460772.790,5065097.187,-17.491,17.099,0.000,35,34
L66,3826327.330,460783.035,5065102.177,-6.377,25.372,0.000,37,36
L67,3826326.792,460797.210,5065101.300,7.761,23.917,0.000,39,38
L68,3826328.636,460806.067,5065099.115,16.334,20.293,0.000,41,40
L69,3826335.788,460813.167,5065093.105,22.527,10.327,0.000,43,42
L70,3826347.684,460818.603,5065083.684,26.501,-5.294,0.000,45,44
L71,3826360.873,460811.135,5065074.459,17.509,-20.590,0.000,47,46
L72,3826371.329,460805.924,5065067.082,11.085,-32.822,0.000,49,48
L73,3826371.784,460791.062,5065068.084,-3.725,-31.160,0.000,51,50
L74,3826369.340,460776.990,5065071.191,-17.404,-26.008,0.000,53,52
L75,3826366.883,460769.789,5065073.685,-24.259,-21.871,0.000,55,54
L76,3826353.830,460761.135,5065084.265,-31.289,-4.327,0.000,57,56
L77,3826339.536,460759.410,5065095.150,-31.292,13.722,0.000,59,58
L78,3826330.676,460765.346,5065101.265,-24.339,23.860,0.000,61,60
L79,3826327.989,460774.238,5065102.478,-15.189,25.871,0.000,63,62
L80,3826320.047,460785.514,5065107.420,-3.044,34.065,0.000,65,64
L81,3826320.924,460804.362,5065105.058,15.563,30.148,0.000,67,66
L82,3826324.200,460812.088,5065101.901,22.842,24.912,0.000,69,68
L83,3826333.126,460822.862,5065094.227,32.471,12.187,0.000,71,70
L84,3826339.681,460823.269,5065089.270,32.091,3.968,0.000,73,72
L85,3826356.187,460822.113,5065076.985,28.969,-16.403,0.000,75,74
L86,3826359.692,460816.802,5065074.834,23.277,-19.969,0.000,77,76
L87,3826363.429,460820.736,5065071.673,26.735,-25.210,0.000,79,78
L88,3826380.029,460786.473,5065062.310,-9.267,-40.734,0.000,81,80
L89,3826370.954,460764.164,5065071.138,-30.331,-26.095,0.000,83,82
L90,3826358.754,460751.963,5065081.398,-40.985,-9.081,0.000,85,84
L91,3826345.903,460751.694,5065091.068,-39.714,6.954,0.000,87,86
L92,3826315.984,460778.818,5065111.075,-9.206,40.126,0.000,89,88
L93,3826317.943,460800.838,5065107.614,12.421,34.386,0.000,91,90
L94,3826319.278,460816.968,5065105.154,28.276,30.306,0.000,93,92
L95,3826351.749,460829.546,5065079.644,36.879,-11.994,0.000,95,94
H0,3826394.912,460794.195,5065050.440,-3.381,-60.416,0.000,0,1
H1,3826397.849,460797.598,5065047.928,-0.354,-64.582,0.000,2,3
H2,3826394.870,460786.944,5065051.127,-10.575,-59.277,0.000,4,5
H3,3826397.808,460790.347,5065048.615,-7.548,-63.443,0.000,6,7
H4,3826400.746,460793.750,5065046.102,-4.521,-67.610,0.000,8,9
H5,3826403.683,460797.152,5065043.589,-1.494,-71.776,0.000,10,11
H6,3826394.828,460779.693,5065051.814,-17.769,-58.137,0.000,12,13
H7,3826397.766,460783.097,5065049.301,-14.741,-62.304,0.000,14,15
H8,3826400.703,460786.500,5065046.789,-11.714,-66.470,0.000,16,17
H9,3826403.641,460789.902,5065044.276,-8.687,-70.637,0.000,18,19
H10,3826406.578,460793.305,5065041.764,-5.660,-74.803,0.000,20,21
H11,3826409.517,460796.708,5065039.251,-2.633,-78.970,0.000,22,23
H12,3826397.723,460775.846,5065049.989,-21.935,-61.164,0.000,24,25
H13,3826400.661,460779.249,5065047.476,-18.908,-65.331,0.000,26,27
H14,3826403.599,460782.651,5065044.963,-15.881,-69.497,0.000,28,29
H15,3826406.537,460786.054,5065042.450,-12.854,-73.664,0.000,30,31
H16,3826409.474,460789.457,5065039.938,-9.827,-77.830,0.000,32,33
H17,3826412.412,460792.861,5065037.425,-6.799,-81.997,0.000,34,35
H18,3826403.557,460775.401,5065045.650,-23.074,-68.358,0.000,36,37
H19,3826406.494,460778.804,5065043.138,-20.047,-72.524,0.000,38,39
H20,3826409.432,460782.207,5065040.625,-17.020,-76.691,0.000,40,41
H21,3826412.370,460785.610,5065038.112,-13.993,-80.857,0.000,42,43
H22,3826409.391,460774.956,5065041.311,-24.214,-75.552,0.000,44,45
H23,3826412.328,460778.359,5065038.799,-21.187,-79.718,0.000,46,47
H24,3826300.224,460749.158,5065125.586,-36.768,64.189,0.000,48,49
H25,3826303.161,460752.561,5065123.073,-33.741,60.023,0.000,50,51
H26,3826300.182,460741.907,5065126.272,-43.962,65.328,0.000,52,53
H27,3826303.119,460745.310,5065123.760,-40.935,61.162,0.000,54,55
H28,3826306.057,460748.713,5065121.247,-37.908,56.995,0.000,56,57
H29,3826308.994,460752.115,5065118.735,-34.881,52.829,0.000,58,59
H30,3826300.139,460734.656,5065126.960,-51.156,66.468,0.000,60,61
H31,3826303.077,460738.060,5065124.447,-48.128,62.301,0.000,62,63
H32,3826306.015,460741.463,5065121.934,-45.101,58.135,0.000,64,65
H33,3826308.953,460744.865,5065119.422,-42.074,53.968,0.000,66,67
H34,3826311.890,460748.268,5065116.909,-39.047,49.802,0.000,68,69
H35,3826314.828,460751.671,5065114.396,-36.020,45.635,0.000,70,71
H36,3826303.035,460730.809,5065125.134,-55.322,63.441,0.000,72,73
H37,3826305.973,460734.211,5065122.621,-52.295,59.274,0.000,74,75
H38,3826308.910,460737.614,5065120.109,-49.268,55.108,0.000,76,77
H39,3826311.848,460741.017,5065117.596,-46.241,50.941,0.000,78,79
H40,3826314.786,460744.420,5065115.084,-43.214,46.775,0.000,80,81
H41,3826317.723,460747.824,5065112.571,-40.186,42.608,0.000,82,83
H42,3826308.868,460730.364,5065120.795,-56.461,56.247,0.000,84,85
H43,3826311.806,460733.767,5065118.283,-53.434,52.081,0.000,86,87
H44,3826314.744,460737.170,5065115.770,-50.407,47.914,0.000,88,89
H45,3826317.681,460740.573,5065113.258,-47.380,43.748,0.000,90,91
H46,3826314.702,460729.919,5065116.457,-57.601,49.053,0.000,92,93
H47,3826317.639,460733.322,5065113.945,-54.574,44.887,0.000,94,95
CLBA,3826346.661,460791.787,5065086.876,0.000,0.000,0.000,-1,-1
CHBA0,3826319.350,460855.801,5065101.590,66.821,24.395,0.000,-1,-1
CHBA1,3826402.499,460773.943,5065046.576,-24.395,-66.822,0.000,-1,-1
CHBA,3826360.925,460814.872,5065074.083,21.213,-21.214,0.000,-1,-1
