NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L65,3825617.037,461272.885,5065590.767,10.588,-22.050,0.000,35,34
L66,3825621.771,461260.085,5065588.371,-2.686,-26.023,0.000,37,36
L67,3825618.389,461246.798,5065592.111,-15.473,-19.821,0.000,39,38
L68,3825614.184,461239.426,5065595.934,-22.289,-13.482,0.000,41,40
L69,3825605.379,461235.937,5065602.858,-24.700,-2.000,0.000,43,42
L70,3825592.484,461236.003,5065612.531,-23.092,14.039,0.000,45,44
L71,3825581.901,461248.508,5065619.345,-9.411,25.337,0.000,47,46
L72,3825573.316,461257.767,5065624.952,0.809,34.634,0.000,49,48
L73,3825576.968,461271.653,5065620.955,14.158,28.006,0.000,51,50
L74,3825583.180,461283.573,5065615.215,25.249,18.487,0.000,53,52
L75,3825587.515,461289.158,5065611.457,30.276,12.255,0.000,55,54
L76,3825602.402,461291.562,5065600.065,30.882,-6.635,0.000,57,56
L77,3825616.573,461287.055,5065589.835,24.712,-23.597,0.000,59,58
L78,3825623.431,461277.808,5065585.523,14.711,-30.746,0.000,61,60
L79,3825623.560,461268.470,5065586.271,5.425,-29.506,0.000,63,62
L80,3825628.068,461254.696,5065584.132,-8.790,-33.052,0.000,65,64
L81,3825622.044,461237.707,5065590.189,-24.936,-23.007,0.000,67,66
L82,3825616.779,461231.987,5065594.658,-29.985,-15.597,0.000,69,68
L83,3825605.263,461225.870,5065603.855,-34.681,-0.346,0.000,71,70
L84,3825598.870,461228.292,5065608.434,-31.512,7.247,0.000,73,72
L85,3825583.372,461236.396,5065619.335,-21.612,25.322,0.000,75,74
L86,3825581.474,461242.783,5065620.182,-15.044,26.726,0.000,77,76
L87,3825576.811,461240.754,5065623.866,-16.500,32.834,0.000,79,78
L88,3825570.329,461279.397,5065625.239,22.640,35.108,0.000,81,80
L89,3825585.160,461296.077,5065612.599,37.427,14.148,0.000,83,82
L90,3825600.207,461302.114,5065600.759,41.620,-5.484,0.000,85,84
L91,3825612.594,461296.879,5065591.934,34.941,-20.117,0.000,87,86
L92,3825633.802,461259.131,5065579.427,-5.073,-40.854,0.000,89,88
L93,3825625.868,461239.682,5065587.140,-23.433,-28.063,0.000,91,90
L94,3825620.153,461225.393,5065592.722,-36.936,-18.807,0.000,93,92
L95,3825585.580,461227.656,5065618.468,-30.553,23.884,0.000,95,94
H0,3825565.979,461333.891,5065623.579,77.264,32.353,0.000,0,1
H1,3825569.374,461336.575,5065620.788,79.522,27.725,0.000,2,3
H2,3825564.924,461326.828,5065625.009,70.378,34.725,0.000,4,5
H3,3825568.320,461329.511,5065622.218,72.635,30.096,0.000,6,7
H4,3825571.715,461332.194,5065619.426,74.893,25.467,0.000,8,9
H5,3825575.111,461334.878,5065616.634,77.151,20.838,0.000,10,11
H6,3825563.869,461319.765,5065626.439,63.491,37.096,0.000,12,13
H7,3825567.265,461322.448,5065623.647,65.749,32.467,0.000,14,15
H8,3825570.661,461325.132,5065620.856,68.007,27.838,0.000,16,17
H9,3825574.057,461327.814,5065618.064,70.264,23.209,0.000,18,19
H10,3825577.452,461330.498,5065615.273,72.522,18.581,0.000,20,21
H11,3825580.848,461333.180,5065612.482,74.779,13.952,0.000,22,23
H12,3825566.211,461315.385,5065625.077,58.863,34.838,0.000,24,25
H13,3825569.607,461318.068,5065622.285,61.120,30.209,0.000,26,27
H14,3825573.002,461320.751,5065619.494,63.378,25.581,0.000,28,29
H15,3825576.398,461323.434,5065616.703,65.635,20.952,0.000,30,31
H16,3825579.794,461326.117,5065613.911,67.893,16.323,0.000,32,33
H17,3825583.190,461328.801,5065611.120,70.151,11.694,0.000,34,35
H18,3825571.948,461313.687,5065620.924,56.491,27.952,0.000,36,37
H19,3825575.344,461316.371,5065618.133,58.749,23.323,0.000,38,39
H20,3825578.740,461319.054,5065615.341,61.007,18.694,0.000,40,41
H21,3825582.136,461321.737,5065612.549,63.264,14.065,0.000,42,43
H22,3825577.686,461311.991,5065616.771,54.120,21.065,0.000,44,45
H23,3825581.081,461314.674,5065613.980,56.378,16.437,0.000,46,47
H24,3825649.127,461252.034,5065568.565,-13.952,-58.864,0.000,48,49
H25,3825652.522,461254.717,5065565.774,-11.694,-63.492,0.000,50,51
H26,3825648.072,461244.971,5065569.995,-20.838,-56.492,0.000,52,53
H27,3825651.468,461247.653,5065567.204,-18.581,-61.121,0.000,54,55
H28,3825654.864,461250.337,5065564.412,-16.323,-65.750,0.000,56,57
H29,3825658.260,461253.020,5065561.620,-14.065,-70.379,0.000,58,59
H30,3825647.018,461237.907,5065571.425,-27.725,-54.121,0.000,60,61
H31,3825650.414,461240.591,5065568.633,-25.467,-58.750,0.000,62,63
H32,3825653.810,461243.274,5065565.842,-23.209,-63.379,0.000,64,65
H33,3825657.206,461245.957,5065563.050,-20.952,-68.008,0.000,66,67
H34,3825660.601,461248.640,5065560.259,-18.694,-72.636,0.000,68,69
H35,3825663.997,461251.322,5065557.468,-16.437,-77.265,0.000,70,71
H36,3825649.360,461233.528,5065570.063,-32.353,-56.379,0.000,72,73
H37,3825652.756,461236.210,5065567.271,-30.096,-61.008,0.000,74,75
H38,3825656.151,461238.894,5065564.480,-27.838,-65.636,0.000,76,77
H39,3825659.547,461241.576,5065561.689,-25.581,-70.265,0.000,78,79
H40,3825662.943,461244.260,5065558.897,-23.323,-74.894,0.000,80,81
H41,3825666.339,461246.943,5065556.106,-21.065,-79.523,0.000,82,83
H42,3825655.097,461231.830,5065565.910,-34.725,-63.265,0.000,84,85
H43,3825658.493,461234.513,5065563.119,-32.467,-67.894,0.000,86,87
H44,3825661.889,461237.197,5065560.327,-30.209,-72.523,0.000,88,89
H45,3825665.285,461239.879,5065557.535,-27.952,-77.152,0.000,90,91
H46,3825660.835,461230.133,5065561.757,-37.096,-70.152,0.000,92,93
H47,3825664.230,461232.816,5065558.966,-34.838,-74.780,0.000,94,95
CLBA,3825600.841,461260.269,5065604.065,0.000,0.000,0.000,-1,-1
CHBA0,3825573.530,461324.283,5065618.779,66.821,24.395,0.000,-1,-1
CHBA1,3825656.679,461242.425,5065563.765,-24.395,-66.822,0.000,-1,-1
CHBA,3825615.105,461283.354,5065591.272,21.213,-21.214,0.000,-1,-1
