NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L0,3825626.175,460641.786,5065640.512,0.000,0.000,0.000,0,1
L1,3825624.156,460641.543,5065642.050,0.000,2.550,0.000,2,3
L2,3825624.837,460643.891,5065641.326,2.250,1.350,0.000,4,5
L3,3825626.975,460644.149,5065639.698,2.250,-1.350,0.000,6,7
L4,3825628.194,460642.029,5065638.974,0.000,-2.550,0.000,8,9
L5,3825627.513,460639.681,5065639.698,-2.250,-1.350,0.000,10,11
L6,3825625.375,460639.423,5065641.326,-2.250,1.350,0.000,12,13
L7,3825627.959,460636.332,5065639.666,-5.628,-1.403,0.000,14,15
L8,3825624.785,460636.368,5065642.045,-5.213,2.543,0.000,16,17
L9,3825622.261,460638.938,5065643.708,-2.359,5.299,0.000,18,19
L10,3825621.569,460642.842,5065643.874,1.599,5.575,0.000,20,21
L11,3825623.032,460646.250,5065642.468,4.808,3.243,0.000,22,23
L12,3825625.965,460647.570,5065640.147,5.768,-0.606,0.000,24,25
L13,3825628.997,460646.184,5065637.996,4.029,-4.172,0.000,26,27
L14,3825630.709,460642.740,5065637.023,0.405,-5.786,0.000,28,29
L15,3825630.299,460638.849,5065637.682,-3.409,-4.692,0.000,30,31
L16,3825632.480,460636.380,5065636.268,-6.121,-7.037,0.000,32,33
L17,3825630.814,460633.496,5065637.779,-8.785,-4.531,0.000,34,35
L18,3825627.198,460631.513,5065640.673,-10.322,0.267,0.000,36,37
L19,3825621.580,460633.818,5065644.681,-7.361,6.914,0.000,38,39
L20,3825619.677,460636.124,5065645.901,-4.844,8.936,0.000,40,41
L21,3825618.288,460640.129,5065646.582,-0.702,10.065,0.000,42,43
L22,3825618.949,460644.246,5065645.714,3.307,8.625,0.000,44,45
L23,3825621.496,460648.897,5065643.382,7.620,4.758,0.000,46,47
L24,3825624.556,460651.560,5065640.844,9.898,0.550,0.000,48,49
L25,3825628.067,460651.427,5065638.221,9.345,-3.800,0.000,50,51
L26,3825630.618,460648.938,5065636.531,6.569,-6.602,0.000,52,53
L27,3825632.851,460644.834,5065635.225,2.228,-8.766,0.000,54,55
L28,3825633.497,460640.215,5065635.158,-2.436,-8.877,0.000,56,57
L29,3825635.233,460632.383,5065634.563,-10.419,-9.864,0.000,58,59
L30,3825633.313,460629.553,5065636.260,-12.999,-7.050,0.000,60,61
L31,3825630.953,460628.676,5065638.111,-13.587,-3.981,0.000,62,63
L32,3825624.554,460628.911,5065642.893,-12.589,3.948,0.000,64,65
L33,3825622.409,460627.722,5065644.610,-13.513,6.796,0.000,66,67
L34,3825618.273,460633.406,5065647.200,-7.375,11.091,0.000,68,69
L35,3825616.309,460637.964,5065648.263,-2.614,12.852,0.000,70,71
L36,3825614.068,460642.615,5065649.524,2.271,14.944,0.000,72,73
L37,3825615.594,460645.266,5065648.140,4.721,12.648,0.000,74,75
L38,3825617.354,460649.344,5065646.450,8.559,9.846,0.000,76,77
L39,3825621.423,460653.872,5065642.986,12.568,4.102,0.000,78,79
L40,3825623.322,460655.206,5065641.441,13.665,1.539,0.000,80,81
L41,3825627.590,460654.787,5065638.275,12.738,-3.710,0.000,82,83
L42,3825630.857,460655.342,5065635.772,12.899,-7.860,0.000,84,85
L43,3825635.766,460648.630,5065632.694,5.648,-12.963,0.000,86,87
L44,3825636.898,460644.844,5065632.187,1.753,-13.805,0.000,88,89
L45,3825637.704,460639.421,5065632.072,-3.727,-13.995,0.000,90,91
L46,3825577.668,460668.704,5065674.489,32.527,56.338,0.000,92,93
L47,3825645.197,460700.823,5065620.898,56.338,-32.527,0.000,94,95
L48,3825639.966,460635.791,5065630.702,-7.602,-16.266,0.000,1,0
L49,3825641.144,460633.023,5065630.068,-10.491,-17.317,0.000,3,2
L50,3825632.414,460622.598,5065637.563,-19.797,-4.889,0.000,5,4
L51,3825619.523,460624.310,5065647.084,-16.555,10.899,0.000,7,6
L52,3825615.896,460626.492,5065649.610,-13.955,15.087,0.000,9,8
L53,3825612.030,460637.844,5065651.486,-2.222,18.196,0.000,11,10
L54,3825613.449,460650.861,5065649.244,10.532,14.479,0.000,13,12
L55,3825615.693,460658.132,5065646.903,17.483,10.596,0.000,15,14
L56,3825627.096,460659.681,5065638.203,17.656,-3.829,0.000,17,16
L57,3825633.630,460658.762,5065633.382,15.962,-11.824,0.000,19,18
L58,3825638.847,460650.917,5065630.175,7.550,-17.141,0.000,21,20
L59,3825645.117,460648.087,5065625.725,3.990,-24.520,0.000,23,22
L60,3825645.718,460635.107,5065626.447,-8.969,-23.322,0.000,25,24
L61,3825641.269,460623.837,5065630.805,-19.626,-16.095,0.000,27,26
L62,3825637.588,460619.832,5065633.929,-23.162,-10.914,0.000,29,28
L63,3825631.867,460615.742,5065638.593,-26.538,-3.180,0.000,31,30
L64,3825618.114,460620.673,5065648.471,-19.997,13.198,0.000,33,32
L65,3825612.624,460625.104,5065652.191,-14.941,19.367,0.000,35,34
L66,3825605.907,460636.541,5065656.200,-2.783,26.013,0.000,37,36
L67,3825606.956,460650.564,5065654.145,11.014,22.605,0.000,39,38
L68,3825609.789,460658.948,5065651.261,18.999,17.822,0.000,41,40
L69,3825617.719,460664.684,5065644.790,23.745,7.092,0.000,43,42
L70,3825630.198,460667.961,5065635.127,25.506,-8.931,0.000,45,44
